2QWG3	1				AT1G69600.1,AT3G28920.1,AT5G15210.1,AT5G39760.1,AT5G60480.1			
2QWG4	1				AT4G29930.3,AT5G57150.4			
2QWG5	1		ENSDARP00000075079					
2QWGB	1				AT5G20140.2			
2QWGC	1				AT5G62280.1			
2QWGF	2	ENSP00000435373	ENSDARP00000078292					
2QWGG	1				ATCG00520.1			
2QWGN	2			Y39G10AR.11.1	AT1G64330.1,AT3G28780.1,AT3G28840.1,AT5G41790.1,AT5G61720.1			
2QWGQ	2	ENSP00000412130	ENSDARP00000128726					
2QWGS	1				AT3G59400.1			
2QWGT	2			F49E10.4a		FBpp0291718		
2QWGU	1				AT3G56810.1			
2QWGV	1				AT2G39870.1,AT3G55690.1			
2QWGW	1			K10D6.2b				
2QWGY	1				AT1G64770.3			
2QWH0	2	ENSP00000376523	ENSDARP00000123929					
2QWH1	3	ENSP00000383986	ENSDARP00000100481		AT2G23530.1,AT4G37110.1			
2QWH2	1	ENSP00000259803						
2QWH4	2	ENSP00000302648	ENSDARP00000101151					
2QWH6	2	ENSP00000338927	ENSDARP00000114725					
2QWH9	1		ENSDARP00000113476					
2QWHA	1					FBpp0304442		
2QWHB	1	ENSP00000340445,ENSP00000369907						
2QWHC	1			C09F5.1				
2QWHD	3	ENSP00000380872	ENSDARP00000100981,ENSDARP00000103359,ENSDARP00000110112,ENSDARP00000117643,ENSDARP00000120608,ENSDARP00000127043			FBpp0081416		
2QWHG	1							YMR238W
2QWHI	1				AT4G27490.1			
2QWHM	2	ENSP00000263408	ENSDARP00000121323					
2QWHP	1				AT1G67360.2			
2QWHQ	1				AT3G29300.1			
2QWHS	3	ENSP00000337991	ENSDARP00000068017			FBpp0084476		
2QWHV	2						SPCC18.01c.1	YMR244W
2QWHY	1				AT1G02065.1			
2QWI1	2	ENSP00000296641	ENSDARP00000103414					
2QWI4	1				AT3G23255.2			
2QWI9	1	ENSP00000297205,ENSP00000384370						
2QWIA	1				AT5G64160.1			
2QWIC	1				AT1G79760.1			
2QWIE	1	ENSP00000257951,ENSP00000257974						
2QWIF	1		ENSDARP00000065699,ENSDARP00000072314,ENSDARP00000072318,ENSDARP00000072321,ENSDARP00000074443,ENSDARP00000093912					
2QWIJ	1				AT3G22430.1			
2QWIK	1				AT3G51950.2,AT3G63450.3			
2QWIP	1				AT1G01070.1,AT1G11450.2,AT1G11460.1,AT4G01430.1,AT4G01440.1,AT4G01450.2			
2QWIQ	1		ENSDARP00000112225					
2QWIT	1	ENSP00000335623						
2QWIV	2	ENSP00000315070	ENSDARP00000066835					
2QWIY	1							YLR392C
2QWIZ	1							YGL036W
2QWJ0	1			W04G3.2				
2QWJ1	1							YPR007C
2QWJ3	1				AT4G18540.1			
2QWJ8	2	ENSP00000357106	ENSDARP00000108842					
2QWJ9	3	ENSP00000373304	ENSDARP00000030727			FBpp0072971,FBpp0083030		
2QWJA	4	ENSP00000421491	ENSDARP00000025376		AT1G61410.1,AT3G23100.2	FBpp0076204		
2QWJD	1				AT1G16905.1,AT1G78850.1,AT1G78860.1			
2QWJF	1				ATCG00270.1			
2QWJG	2	ENSP00000391227	ENSDARP00000100419,ENSDARP00000109762					
2QWJH	1				AT1G21600.1			
2QWJM	1				AT1G62250.1			
2QWJN	1							YBR216C,YGL060W
2QWJQ	1	ENSP00000267485						
2QWJR	1				AT2G46820.1			
2QWJS	1				AT1G27750.1			
2QWJW	1				AT3G55420.1			
2QWJX	3		ENSDARP00000111133	Y41C4A.8		FBpp0072885		
2QWK1	1			C09F12.2				
2QWK2	2	ENSP00000368797,ENSP00000368799	ENSDARP00000103717					
2QWK3	1				AT5G45790.2			
2QWK6	1				AT2G20740.1			
2QWK8	3	ENSP00000306105	ENSDARP00000121321			FBpp0086454		
2QWKA	1				AT2G16630.1			
2QWKB	1					FBpp0301607		
2QWKC	1				AT3G15530.2,AT5G54400.1			
2QWKD	1		ENSDARP00000102004					
2QWKE	4	ENSP00000361603	ENSDARP00000129427	C08B11.9		FBpp0080721		
2QWKG	1	ENSP00000285013,ENSP00000299977,ENSP00000378067,ENSP00000391101						
2QWKH	2	ENSP00000368007	ENSDARP00000105180,ENSDARP00000110290					
2QWKI	3	ENSP00000401399	ENSDARP00000020711			FBpp0305215		
2QWKM	1						SPAC7D4.03c.1	
2QWKN	1				AT1G17460.2,AT1G72650.2			
2QWKR	1				AT1G30850.1,AT2G34910.1,AT4G20190.1,AT5G44660.1			
2QWKT	1				AT5G12930.1			
2QWKX	1	ENSP00000303151						
2QWKY	1				AT1G16880.1,AT5G04740.1			
2QWKZ	1				AT5G43980.1			
2QWM0	1			B0403.6				
2QWM2	1				AT2G30090.1			
2QWM3	1					FBpp0079183		
2QWM7	2					FBpp0076002		YAL011W
2QWM8	2	ENSP00000348521,ENSP00000372295	ENSDARP00000062668					
2QWMB	1				AT1G13790.1			
2QWMC	1				AT2G25920.1			
2QWMD	1					FBpp0079524		
2QWMF	2	ENSP00000296849	ENSDARP00000018883					
2QWMH	1		ENSDARP00000076305					
2QWMQ	1							YOR298W
2QWMR	1					FBpp0302733		
2QWMS	1				AT5G10120.1,AT5G65100.1			
2QWMT	1							YNL294C
2QWN1	2	ENSP00000318916	ENSDARP00000076803					
2QWN3	1		ENSDARP00000062829,ENSDARP00000117356,ENSDARP00000119394,ENSDARP00000120383,ENSDARP00000122143,ENSDARP00000122380,ENSDARP00000122675,ENSDARP00000123029,ENSDARP00000129309					
2QWN4	1	ENSP00000398401						
2QWN6	1				AT2G21620.2			
2QWN7	2	ENSP00000387128				FBpp0291785		
2QWNA	2	ENSP00000358902	ENSDARP00000117076,ENSDARP00000118413					
2QWNB	1				AT2G36630.1,AT4G21250.1			
2QWNC	1				AT1G08310.2,AT3G44510.2			
2QWND	1				AT1G23550.1,AT1G70440.1			
2QWNF	1					FBpp0076239		
2QWNK	2	ENSP00000279028	ENSDARP00000029214					
2QWNM	1	ENSP00000375894						
2QWNP	1	ENSP00000283285						
2QWNR	1				AT3G60940.1,AT3G62200.1,AT3G62210.1,AT5G61180.1,AT5G61190.1			
2QWNS	2	ENSP00000359680	ENSDARP00000021126					
2QWNT	1					FBpp0077752		
2QWNU	2	ENSP00000337226	ENSDARP00000127309					
2QWNV	2	ENSP00000357901	ENSDARP00000026288					
2QWNW	1				AT5G58750.1			
2QWNX	1				AT2G45990.2			
2QWNY	1				AT5G44590.1,AT5G44600.1			
2QWNZ	2	ENSP00000212355	ENSDARP00000126180					
2QWP5	2	ENSP00000480821	ENSDARP00000004943					
2QWP6	1		ENSDARP00000086788					
2QWP9	1			ZK265.8a				
2QWPA	2	ENSP00000284031	ENSDARP00000092179					
2QWPB	1							YOR380W
2QWPD	1		ENSDARP00000100100					
2QWPH	3	ENSP00000269197,ENSP00000383920	ENSDARP00000100263			FBpp0305149		
2QWPJ	1				AT4G30150.1			
2QWPN	2	ENSP00000172229	ENSDARP00000042248,ENSDARP00000112207,ENSDARP00000126756					
2QWPQ	1							YBR185C
2QWPR	1		ENSDARP00000123019					
2QWPS	1		ENSDARP00000100579					
2QWPV	2	ENSP00000304767	ENSDARP00000102031					
2QWPW	1					FBpp0078240		
2QWPX	1				AT2G14080.1,AT2G32140.1,AT5G11250.1,AT5G44510.1,AT5G51630.1			
2QWPY	1	ENSP00000366359						
2QWQ0	1			C52D10.1,F37C4.5a.1,T07A5.4,ZK1055.6b,ZK1055.7				
2QWQ2	1	ENSP00000274458						
2QWQ4	2	ENSP00000300659	ENSDARP00000067888,ENSDARP00000120657					
2QWQ5	1				AT5G42670.1,AT5G52070.1			
2QWQ9	1	ENSP00000277570						
2QWQA	3	ENSP00000314733	ENSDARP00000112313	F25H2.1				
2QWQD	1				AT1G49560.1			
2QWQE	1						SPAC56F8.12.1	
2QWQH	1				AT1G04210.1			
2QWQK	3	ENSP00000257626	ENSDARP00000066890			FBpp0080735		
2QWQN	2			Y39D8B.2,Y39D8B.3		FBpp0085990,FBpp0085991		
2QWQP	1				AT3G07640.1			
2QWQR	2	ENSP00000231004	ENSDARP00000104349,ENSDARP00000110708					
2QWQS	1		ENSDARP00000119684					
2QWQT	1		ENSDARP00000102766,ENSDARP00000104635					
2QWQX	3	ENSP00000215957	ENSDARP00000098869,ENSDARP00000112344,ENSDARP00000124817			FBpp0075632		
2QWQZ	1				AT1G19380.1,AT4G36660.1,AT5G65650.1			
2QWR2	1		ENSDARP00000112079					
2QWR4	1				AT1G70690.1,AT2G01660.1			
2QWR5	1							YDR538W
2QWR7	1		ENSDARP00000103647					
2QWR9	4	ENSP00000299192	ENSDARP00000052367			FBpp0081214	SPBC1703.03c.1	
2QWRD	1							YPL272C
2QWRF	1				AT3G24650.1			
2QWRG	1				AT2G05260.1,AT4G10955.1,AT5G24180.1,AT5G24190.1,AT5G24200.1,AT5G24210.1,AT5G24220.1,AT5G24230.1			
2QWRI	1				AT5G49920.1			
2QWRJ	1	ENSP00000385090						
2QWRN	2	ENSP00000264596	ENSDARP00000109273					
2QWRP	2	ENSP00000275525	ENSDARP00000019674,ENSDARP00000056452					
2QWRQ	2	ENSP00000442795	ENSDARP00000120798					
2QWRR	1		ENSDARP00000124148					
2QWRS	2			R09F10.4,R12E2.4a,R12E2.5,Y8G1A.2		FBpp0111481		
2QWRU	2	ENSP00000420939	ENSDARP00000116562					
2QWRV	1	ENSP00000274276						
2QWRX	1		ENSDARP00000065012					
2QWRY	2	ENSP00000246190,ENSP00000387380	ENSDARP00000097799,ENSDARP00000127670					
2QWRZ	1				ATCG00040.1			
2QWS3	1					FBpp0077027		
2QWS6	1					FBpp0077035,FBpp0289652		
2QWS8	1				AT3G10480.3,AT3G10490.2,AT5G04400.1			
2QWSA	2	ENSP00000337224	ENSDARP00000054227,ENSDARP00000075023					
2QWSB	2	ENSP00000481854	ENSDARP00000126849					
2QWSG	2	ENSP00000255226	ENSDARP00000068116					
2QWSH	1				AT4G28530.1			
2QWSJ	2	ENSP00000235347,ENSP00000235349,ENSP00000240189,ENSP00000292524,ENSP00000327675,ENSP00000332134,ENSP00000334410,ENSP00000346275,ENSP00000347211,ENSP00000349931,ENSP00000350358,ENSP00000365266,ENSP00000365269,ENSP00000365322,ENSP00000365360,ENSP00000393136,ENSP00000445675,ENSP00000478309,ENSP00000480027,ENSP00000480122,ENSP00000484237,ENSP00000485258,ENSP00000485473,ENSP00000485656	ENSDARP00000053010,ENSDARP00000080475					
2QWSN	1				AT1G27740.1			
2QWSQ	1				AT1G17860.1,AT1G73260.1			
2QWSR	2	ENSP00000400892	ENSDARP00000069820					
2QWSS	1						SPBC106.03.1	
2QWST	3	ENSP00000364476,ENSP00000483356	ENSDARP00000072603,ENSDARP00000109190			FBpp0075767		
2QWSU	2	ENSP00000380494	ENSDARP00000011307,ENSDARP00000094300					
2QWSV	1		ENSDARP00000092573					
2QWSW	2	ENSP00000274721	ENSDARP00000107305					
2QWSY	3	ENSP00000252483,ENSP00000402060	ENSDARP00000085674,ENSDARP00000087041			FBpp0111717		
2QWT2	2	ENSP00000364839	ENSDARP00000042943					
2QWT5	2	ENSP00000334437	ENSDARP00000006375					
2QWT6	1				AT5G11890.1			
2QWT7	2	ENSP00000313079	ENSDARP00000105651					
2QWT9	2	ENSP00000300571	ENSDARP00000097710,ENSDARP00000097725					
2QWTC	2	ENSP00000357336	ENSDARP00000100284					
2QWTE	1				AT1G04470.1,AT2G33420.1			
2QWTG	1	ENSP00000263266						
2QWTJ	1							YDR303C,YHR056C
2QWTP	1							YOR023C
2QWTR	1				AT5G08010.1,AT5G61040.1			
2QWUC	1				AT4G25530.1,AT4G26920.1,AT5G52170.1			
2QWUP	3	ENSP00000260385	ENSDARP00000060701	Y48A6C.3				
2QWV0	1		ENSDARP00000120125					
2QWVN	2	ENSP00000357005	ENSDARP00000037844,ENSDARP00000089087					
2QWWK	2	ENSP00000324248	ENSDARP00000052331,ENSDARP00000122756					
2QWWX	1				AT4G17250.1,AT5G47580.1			
2QWXU	1	ENSP00000364502						
2QWY5	1	ENSP00000369822						
2QWYS	2	ENSP00000384006	ENSDARP00000118967					
2QX0Z	1			F08G5.3b				
2QX1K	1						SPAC222.10c.1	
2QX1X	2	ENSP00000398048	ENSDARP00000092575					
2QX2U	1	ENSP00000435634						
2QX43	1				AT5G42710.1			
2QX4Q	1							YHR133C,YNL156C
2QX5C	1							YKL185W
2QX5Z	1				AT3G25910.1			
2QX6A	1				AT3G54620.1,AT4G02640.2			
2QX6H	1					FBpp0078228		
2QX8H	2	ENSP00000296564	ENSDARP00000075760,ENSDARP00000122110					
2QX94	2	ENSP00000302274	ENSDARP00000120463					
2QXA1	1				AT2G32710.1,AT3G24810.1,AT5G48820.2			
2QXA4	1			ZK632.5				
2QXAP	1					FBpp0271946		
2QXBZ	1				AT2G42990.1			
2QXCA	2	ENSP00000384670	ENSDARP00000096976					
2QXEG	2	ENSP00000370698	ENSDARP00000046044					
2QXET	1				AT3G09150.2			
2QXFS	1		ENSDARP00000092221,ENSDARP00000112169					
2QXG3	1							YBL093C
2QXGE	1				AT1G61900.1			
2QXGP	1			R05D3.8				
2QXH2	1				AT3G28020.1,AT3G48770.1			
2QXHP	1					FBpp0078482		
2QXI0	1				AT4G04480.1,AT4G22030.1			
2QXIB	1				AT4G21190.1			
2QXIN	1				AT1G62770.1,AT3G47380.1,AT4G12390.1,AT4G25260.1,AT5G62350.1,AT5G62360.1			
2QXJJ	2	ENSP00000364683	ENSDARP00000072198,ENSDARP00000073358					
2QXJW	1				AT3G11590.1,AT5G22310.1			
2QXK7	2	ENSP00000297532	ENSDARP00000123412					
2QXMH	1				AT2G20400.1,AT4G28610.1			
2QXNF	1				AT4G26170.1,AT5G56770.1,AT5G56780.1			
2QXNS	1	ENSP00000354730						
2QXPE	2	ENSP00000410603	ENSDARP00000094525					
2QXPR	1				AT4G20270.1			
2QXQD	1					FBpp0081629		
2QXR1	2	ENSP00000266534	ENSDARP00000103406,ENSDARP00000112036					
2QXRC	1				AT2G39560.1,AT5G59350.1			
2QXS0	1							YMR160W
2QXSB	2	ENSP00000373244	ENSDARP00000104016,ENSDARP00000124012					
2QXT9	1					FBpp0078259		
2QXU6	1				AT5G46850.2			
2QXV5	1				AT4G26490.1,AT5G56050.1			
2QXW4	2	ENSP00000425040	ENSDARP00000113027					
2QXWF	1				AT1G77770.1,AT4G08460.3			
2QXWS	1	ENSP00000347802						
2QXY0	1	ENSP00000422188						
2QXZI	1							YBR255W
2QY0H	1		ENSDARP00000017168					
2QY15	2	ENSP00000332663	ENSDARP00000119471					
2QY2E	1		ENSDARP00000023287					
2QY2R	1							YBR036C
2QY3P	3	ENSP00000258613	ENSDARP00000103048	F09F9.4				
2QY40	2	ENSP00000281523	ENSDARP00000110557					
2QY4B	1				AT5G64170.2			
2QY5V	1							YIL146C
2QY64	1				AT1G53035.1,AT3G15358.1			
2QY6R	1	ENSP00000345374						
2QY6U	1		ENSDARP00000102441					
2QY75	1				AT3G20320.1			
2QY7G	2						SPAC1002.08c.1	YMR228W
2QY90	1		ENSDARP00000110994					
2QY9Y	3	ENSP00000448228	ENSDARP00000088774,ENSDARP00000108553	Y71F9AL.9				
2QYAK	1				AT4G33160.1			
2QYBJ	1		ENSDARP00000094044					
2QYBW	1				AT5G20120.1			
2QYC8	1					FBpp0077160		
2QYDH	1						SPAC32A11.02c.1	
2QYDU	1	ENSP00000311997						
2QYE5	1				AT1G49890.1,AT3G19570.2,AT4G30710.1,AT5G43160.1			
2QYEG	1					FBpp0290859		
2QYF3	1				AT4G09620.1			
2QYG6	1	ENSP00000365585						
2QYGV	1			E04F6.14				
2QYHB	1				AT5G02510.1			
2QYHN	1							YJL042W,YOR227W,YPL137C
2QYHZ	1				AT1G79420.1			
2QYIX	1				AT3G49900.2			
2QYJ8	2	ENSP00000216446	ENSDARP00000010322					
2QYJW	1					FBpp0088180		
2QYK7	3	ENSP00000262419	ENSDARP00000112084,ENSDARP00000129106			FBpp0301595		
2QYPD	1				AT1G61600.1			
2QYPQ	1	ENSP00000357452						
2QYQ5	1			C03G6.9,C31B8.13,C49D10.3,F31F4.18,F31F4.9,F37B4.3,F37B4.6,H05B21.2,R08H2.4,T19C9.3				
2QYR9	1				AT5G19970.1			
2QYRK	1				AT1G32910.1,AT1G78990.1,AT5G16410.1			
2QYSV	1			C27A7.7,VC27A7L.1				
2QYT4	1				AT1G72570.1			
2QYTF	2	ENSP00000344424	ENSDARP00000127300					
2QYU3	2	ENSP00000302150	ENSDARP00000114109					
2QYUE	2	ENSP00000356133	ENSDARP00000088312,ENSDARP00000104086					
2QYUR	1	ENSP00000278612						
2QYV0	1					FBpp0076149		
2QYVC	1				AT1G25580.1			
2QYX8	1		ENSDARP00000032320					
2QYY5	2	ENSP00000420091	ENSDARP00000104112,ENSDARP00000113605					
2QYYG	2	ENSP00000298440	ENSDARP00000041935,ENSDARP00000058877,ENSDARP00000104269,ENSDARP00000127574					
2QYZW	1	ENSP00000361917						
2QZ02	1				AT3G45900.1			
2QZ0D	2	ENSP00000378464	ENSDARP00000084916,ENSDARP00000105392,ENSDARP00000107287					
2QZ0Q	1				AT3G12870.1			
2QZ2M	1				AT4G18060.1			
2QZ2Y	1		ENSDARP00000126755					
2QZ39	1				AT1G61760.1,AT4G05220.1			
2QZ3X	1				AT3G16000.1			
2QZ55	1	ENSP00000345468						
2QZ5S	1	ENSP00000256343						
2QZ6E	2	ENSP00000383376	ENSDARP00000076426					
2QZ7B	2	ENSP00000390232	ENSDARP00000115599					
2QZ8A	3	ENSP00000318900	ENSDARP00000070897,ENSDARP00000116577,ENSDARP00000121838			FBpp0087170		
2QZ9I	1				AT5G52950.1			
2QZA6	1				AT5G18260.1			
2QZAH	1		ENSDARP00000068586,ENSDARP00000091082					
2QZAU	2						SPAC22E12.18.1	YLR287C
2QZCC	2	ENSP00000371472	ENSDARP00000125949					
2QZDA	1				AT3G14067.1			
2QZDM	2	ENSP00000383185	ENSDARP00000114832					
2QZE9	1				AT4G23990.1,AT4G24000.1,AT4G24010.1			
2QZEK	1				AT2G21320.1,AT4G38960.3			
2QZER	1			F53F4.18				
2QZEX	1				AT1G32230.1,AT2G35510.1			
2QZFF	1					FBpp0082924		
2QZFJ	2	ENSP00000421917	ENSDARP00000099076					
2QZFW	2	ENSP00000318650	ENSDARP00000008325,ENSDARP00000127679					
2QZG7	1	ENSP00000435210						
2QZGC	1				AT2G33250.1			
2QZIQ	1				AT5G10010.1,AT5G64910.1			
2QZJ1	1				AT1G28190.1			
2QZJN	1			T25F10.6a.2				
2QZJZ	2						SPBC530.05.1	YBR150C,YOL089C
2QZM1	1					FBpp0075240		
2QZMJ	1				AT1G21200.1,AT1G76870.1			
2QZN7	1							YOR352W
2QZNV	1	ENSP00000412209						
2QZPS	1				AT3G49060.1			
2QZQ3	1				AT1G07330.1,AT2G29620.1,AT5G58880.1			
2QZR2	1				AT1G69060.1			
2QZSB	1				AT1G75240.1,AT2G18350.1,AT3G50890.1,AT5G42780.1			
2QZTX	2	ENSP00000383143	ENSDARP00000111867					
2QZUC	1			Y45G5AM.7				
2QZUJ	2	ENSP00000256367	ENSDARP00000116371					
2QZUW	1	ENSP00000245552						
2QZV7	1				AT3G11550.1			
2QZWG	1							YIL139C
2QZWS	1					FBpp0077642		
2QZWT	1							YCR021C
2QZY2	1	ENSP00000269701						
2QZY3	1			R09F10.6				
2QZY9	1	ENSP00000367911						
2QZYP	1							YPR148C
2QZZ4	1			T03F1.6b				
2QZZ6	1			C41D11.5				
2R009	1	ENSP00000266581						
2R00K	2	ENSP00000360797	ENSDARP00000088242					
2R01J	1		ENSDARP00000048762					
2R01W	1						SPAC22F3.13.1	
2R027	1		ENSDARP00000091739					
2R02U	1							YPL158C
2R031	1			T21B4.14				
2R03G	1		ENSDARP00000095136					
2R03T	1					FBpp0087368		
2R043	1			C54G4.2				
2R053	1				AT1G04100.1,AT4G28640.2			
2R062	1				AT5G41920.1			
2R06D	1					FBpp0080660		
2R06Q	1				AT4G38000.1,AT5G65590.1			
2R07C	1							YOR249C
2R08M	1				AT1G01240.3,AT2G46550.1			
2R0AV	1						SPAC6G9.06c.1	
2R0B6	1						SPAC14C4.04.1,SPAC18G6.12c.1	
2R0CE	2	ENSP00000382814,ENSP00000471331	ENSDARP00000096423					
2R0CF	1	ENSP00000335306						
2R0D2	1				AT1G79740.1			
2R0G6	1							YLL007C
2R0GH	1					FBpp0073238		
2R0GU	1		ENSDARP00000129393					
2R0HF	1		ENSDARP00000086992					
2R0HS	3	ENSP00000431049	ENSDARP00000114317	D2024.7.1				
2R0I3	1				AT2G18950.1			
2R0IE	1			Y67A10A.9				
2R0JC	1							YLR173W
2R0K0	1				AT5G51750.1			
2R0KN	1				AT5G52390.1			
2R0MM	1				AT4G08250.1			
2R0N8	2	ENSP00000370568	ENSDARP00000067034,ENSDARP00000088291					
2R0NA	1			Y47G6A.28				
2R0NJ	1							YPL070W
2R0NT	1			M04D8.7				
2R0NW	1		ENSDARP00000105750					
2R0NY	1			Y37F4.6b				
2R0P7	1		ENSDARP00000114508					
2R0PM	1			R10E4.6				
2R0PP	1			W03A5.3				
2R0Q8	1			C17E7.7				
2R0QI	1			K08E7.6				
2R0QT	2	ENSP00000385814	ENSDARP00000108894					
2R0R3	1			H23N18.6				
2R0R4	1				AT3G49400.1			
2R0RF	3	ENSP00000339524	ENSDARP00000017240			FBpp0080057		
2R0RG	1	ENSP00000457962						
2R0RW	1			K09C8.6				
2R0S3	1							YLR320W
2R0S6	1			T21C9.9				
2R0SE	1				AT3G50620.1			
2R0SG	1					FBpp0305696		
2R0SN	1			R13H4.8				
2R0SU	1			C05D2.6a				
2R0T4	1			R09H10.1				
2R0T5	1			K02F2.5				
2R0TA	1			C23H5.8a				
2R0TD	2	ENSP00000398778	ENSDARP00000089381					
2R0TG	1			C44H4.8				
2R0TI	1			F10D11.2				
2R0U2	1			K07C6.7,K09D9.10				
2R0U5	1	ENSP00000421871						
2R0U6	1			R10E9.3a				
2R0U9	1			C04G2.8.1,C10G11.9				
2R0UF	1			C50H2.13				
2R0UG	1					FBpp0070724		
2R0UM	2	ENSP00000396915	ENSDARP00000079066,ENSDARP00000079072					
2R0UR	1	ENSP00000364791						
2R0V1	1			Y73B6BL.35				
2R0V2	1			C42D8.1				
2R0V4	1			F56E10.1				
2R0V9	1		ENSDARP00000110762					
2R0VQ	1			T02D1.8				
2R0VT	1			C13C4.2				
2R0WP	1			T22A3.3a				
2R0WS	1			C03A7.4,C03A7.7,R09B5.5				
2R0X2	1			C35C5.8a				
2R0XE	1			T19B10.4a				
2R0XG	2	ENSP00000264231	ENSDARP00000092923					
2R0XZ	1					FBpp0078959		
2R0Y9	1			W02D7.3				
2R0YG	1			F59E11.5				
2R0YW	1			C32H11.3,C32H11.4				
2R0Z2	1			C36C9.4,T25D1.2,T27A8.5				
2R0Z4	1					FBpp0305449		
2R0ZG	1					FBpp0073252		
2R0ZN	1				AT1G21000.1,AT1G31040.1,AT1G43000.1,AT1G76590.1,AT2G12646.1			
2R0ZU	1			T20F7.5				
2R102	1			C29H12.5				
2R105	1			C04F2.1,C44C3.9,DC2.1,DC2.2,DC2.6,F09G2.7,H27D07.6,W03F9.6				
2R108	1			T03D3.3				
2R10A	1	ENSP00000441283						
2R10P	1			B0238.6				
2R10Q	1					FBpp0081422		
2R111	1					FBpp0082224,FBpp0082229		
2R116	1			F48F7.4				
2R11H	1	ENSP00000334430						
2R11J	1			Y18D10A.11				
2R11Q	1			Y62H9A.8				
2R11V	2		ENSDARP00000057912	K01D12.10				
2R128	1			F22E5.17				
2R12B	1	ENSP00000361770						
2R12F	1			C17A2.7,R09H10.2				
2R12Q	1	ENSP00000446054						
2R12R	1			C13G3.1				
2R12T	1			T23G11.1				
2R134	1			ZK105.8				
2R136	1			K07D4.6				
2R137	1			T27E4.1				
2R13I	1			T06G6.6a				
2R13K	1			F26F2.8				
2R13R	1			C28C12.4				
2R143	1							YMR111C
2R148	1			T08B6.7,Y17G9A.1				
2R14Y	1			F35E8.10,F35E8.13,F35E8.2.2,F35E8.4,F35E8.9,T06C12.14				
2R156	1			C11E4.8				
2R15M	3	ENSP00000331288	ENSDARP00000105858			FBpp0087563		
2R15N	1			F56D5.6a				
2R15Y	1				AT5G25500.1			
2R15Z	1			T22C1.11				
2R160	1			C10A4.10				
2R16V	1			C30G12.6a				
2R17J	2						SPBC1706.01.1	YAR014C
2R17M	1					FBpp0292466		
2R17Q	1			F28B1.1,F28B1.2,F28B1.9				
2R18E	1	ENSP00000369959						
2R18M	1	ENSP00000305055						
2R18R	1			C54E4.1				
2R18S	1			F07B10.2,F07B10.3				
2R193	1					FBpp0075407		
2R194	1	ENSP00000366402						
2R19G	1			F41G3.2,F41G3.3				
2R19H	1			F53F1.8,F53F1.9				
2R1A9	1			F26D2.1,K10C9.6,T06C12.2,T06C12.3,T23F1.3,T23F1.4,Y73C8C.11,Y73C8C.5,Y73C8C.6				
2R1AD	1	ENSP00000306688						
2R1AK	1	ENSP00000437812						
2R1B7	1			C11D2.3				
2R1BF	1			F46H5.5				
2R1BM	1				AT2G41940.1,AT3G58070.1,AT5G06650.1			
2R1BQ	1	ENSP00000427690						
2R1C0	1	ENSP00000340212						
2R1C2	1			C27A2.5				
2R1CC	1	ENSP00000482364						
2R1CJ	2	ENSP00000449137	ENSDARP00000092184					
2R1CS	1			F02A9.3.3,W02A2.2				
2R1D0	1	ENSP00000318437						
2R1D7	1				AT2G39250.1,AT3G54990.1,AT5G60120.2			
2R1D8	1					FBpp0306143		
2R1DE	1			ZK822.4				
2R1DP	1			D2062.2				
2R1EC	1			ZK616.9				
2R1ED	1			Y17G7B.23a				
2R1EK	1			F48C11.3				
2R1EP	1			B0457.6				
2R1EQ	1			B0507.11				
2R1ES	1				AT1G66190.1,AT5G37550.1			
2R1FC	1				AT1G10770.1,AT1G60760.1			
2R1FE	1				AT2G41550.1			
2R1FF	1				AT1G76990.3			
2R1FN	1				AT5G26060.1			
2R1FS	1							YHR124W
2R1FV	1				AT5G11820.1			
2R1FX	1				AT4G02160.1			
2R1FY	1				AT1G23120.1			
2R1G3	1				AT2G34330.1			
2R1G6	1				AT3G15860.1			
2R1G7	1				AT3G20155.1			
2R1GG	1				AT4G23510.1			
2R1GQ	1					FBpp0079724		
2R1GX	1				AT3G14190.1			
2R1GZ	1				AT1G50930.1			
2R1H1	1				AT5G22240.1			
2R1H5	1				AT4G18070.1			
2R1HB	1							YGL151W
2R1HC	1				AT5G26050.1			
2R1HH	1				AT1G52970.1			
2R1HJ	1				AT2G38823.1			
2R1HK	1				AT1G54740.1			
2R1HM	1				AT2G46535.1			
2R1HQ	1				AT5G22970.1,AT5G60000.1			
2R1HR	1				AT2G04795.1,AT5G35732.1			
2R1HT	1				AT4G34419.1			
2R1HU	1				AT5G16200.1			
2R1I2	1					FBpp0078515		
2R1I3	1				AT2G30930.1			
2R1I9	1				AT1G20070.1			
2R1ID	1				AT1G66245.1			
2R1IE	1				AT1G66820.1			
2R1IG	1				AT3G16070.1			
2R1IK	1							YML043C
2R1IM	1				AT4G26950.2			
2R1IN	1				AT1G61795.1			
2R1IR	1				AT2G13640.1,AT2G27780.1,AT5G27310.1			
2R1IU	1				AT2G48090.1			
2R1IV	1				AT4G10895.1,AT5G04047.1			
2R1IY	1				AT5G07160.1			
2R1J2	1				AT4G13790.1,AT4G38850.1			
2R1J3	1				AT1G26798.1,AT1G26799.1,AT3G55252.1,AT3G55254.1,AT3G55665.1,AT3G55672.1,AT3G55677.1			
2R1J6	1				AT1G22470.1,AT1G72240.1			
2R1JD	1				AT5G53260.1,AT5G53270.1			
2R1JM	1				AT1G68880.1			
2R1JQ	1				AT2G27389.1			
2R1JS	1				AT1G35830.1			
2R1JW	1				AT2G10970.1			
